; matrix-scan  -quick -v 2 -m results/leaderboard/train/CHS/GABPA/THC_0866/peak-motifs-nopurge/clustered_motifs/matrix-clusters_aligned_logos/All_concatenated_motifs_trimmed-info_0.1.tf -matrix_format transfac -i data/leaderboard/train/CHS/GABPA/THC_0866_rand-loci.fa -seq_format fasta -bgfile bg_models/equiprobable_1str.tsv -bg_pseudo 0.01 -pseudo 1 -decimals 1 -2str -return sites -uth rank_pm 1 -n score
; Quick counting mode           
; Input files
;	data/leaderboard/train/CHS/GABPA/THC_0866_rand-loci.fa
;	bg_models/equiprobable_1str.tsv
; Matrix files
;	results/leaderboard/train/CHS/GABPA/THC_0866/peak-motifs-nopurge/clustered_motifs/matrix-clusters_aligned_logos/All_concatenated_motifs_trimmed-info_0.1.tf
; Sequence format      
; Pseudo counts        
; Background model
;	file
;
;	sensitive
;	0.01
;
;	a	0.25000
;	c	0.25000
;	g	0.25000
;	t	0.25000
; Thresholds	upper
;	NA	1    
; Output columns
;	seq_id
;	ft_type
;	ft_name
;	strand
;	start
;	end
;	sequence
;	weight
#seq_id	ft_name	strand	start	end	weight
randfragment_2004_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000015.10:6555113:6555644:R	cluster_1_node_7_8motifs	.	0	0	-1000000.0
randfragment_2005_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000005.10:103789984:103790263:R	cluster_1_node_7_8motifs	R	161	176	3.5
randfragment_2006_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000006.12:8564661:8565262:R	cluster_1_node_7_8motifs	D	207	222	4.8
randfragment_2007_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000006.12:140078764:140079406:D	cluster_1_node_7_8motifs	R	152	167	2.4
randfragment_2008_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000002.12:172350998:172351427:D	cluster_1_node_7_8motifs	D	54	69	3.8
randfragment_2009_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000003.12:45491396:45491987:R	cluster_1_node_7_8motifs	D	407	422	4.6
randfragment_2010_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000012.12:95304762:95305249:D	cluster_1_node_7_8motifs	D	126	141	1.4
randfragment_2011_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NT_187372.1:28424:28802:R	cluster_1_node_7_8motifs	R	26	41	7.1
randfragment_2012_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000005.10:15376297:15376699:R	cluster_1_node_7_8motifs	R	167	182	0.7
randfragment_2013_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000011.10:80398484:80398857:R	cluster_1_node_7_8motifs	D	196	211	2.1
randfragment_2014_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000003.12:90776679:90777169:D	cluster_1_node_7_8motifs	R	236	251	0.7
randfragment_2015_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000004.12:150172449:150172819:R	cluster_1_node_7_8motifs	D	138	153	4.5
randfragment_2016_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000010.11:98550013:98550387:R	cluster_1_node_7_8motifs	R	17	32	3.4
randfragment_2017_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000007.14:15916507:15916822:R	cluster_1_node_7_8motifs	R	238	253	3.1
randfragment_2018_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000009.12:25937958:25938294:R	cluster_1_node_7_8motifs	D	202	217	1.7
randfragment_2019_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000012.12:46199459:46199867:D	cluster_1_node_7_8motifs	D	324	339	3.1
randfragment_2020_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000014.9:74185854:74186165:R	cluster_1_node_7_8motifs	D	103	118	3.6
randfragment_2021_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000010.11:34320633:34320936:D	cluster_1_node_7_8motifs	D	126	141	3.1
randfragment_2022_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000002.12:23520059:23520497:R	cluster_1_node_7_8motifs	D	116	131	5.2
randfragment_2023_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000011.10:89887951:89888404:D	cluster_1_node_7_8motifs	D	9	24	3.4
randfragment_2024_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000005.10:105973812:105974265:R	cluster_1_node_7_8motifs	D	273	288	3.3
randfragment_2025_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000001.11:193053497:193053990:R	cluster_1_node_7_8motifs	D	5	20	3.4
randfragment_2026_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000004.12:59444885:59445166:R	cluster_1_node_7_8motifs	D	126	141	2.5
randfragment_2027_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000002.12:131987065:131987339:R	cluster_1_node_7_8motifs	D	21	36	0.0
randfragment_2028_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000001.11:205211650:205212204:D	cluster_1_node_7_8motifs	R	337	352	7.5
randfragment_2029_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000007.14:147652942:147653271:D	cluster_1_node_7_8motifs	D	248	263	-1.1
randfragment_2030_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000007.14:123002714:123002992:D	cluster_1_node_7_8motifs	D	54	69	2.1
randfragment_2031_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000002.12:32727686:32728012:D	cluster_1_node_7_8motifs	R	281	296	0.9
randfragment_2032_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000023.11:134722203:134722476:R	cluster_1_node_7_8motifs	D	8	23	2.4
randfragment_2033_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NW_003571055.2:718711:719069:D	cluster_1_node_7_8motifs	D	58	73	7.1
randfragment_2034_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000015.10:17181057:17181523:R	cluster_1_node_7_8motifs	R	380	395	3.1
randfragment_2035_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000007.14:81559186:81559553:D	cluster_1_node_7_8motifs	D	78	93	-0.1
randfragment_2036_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000008.11:27556050:27556419:R	cluster_1_node_7_8motifs	R	109	124	4.0
randfragment_2037_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000010.11:22380137:22380705:D	cluster_1_node_7_8motifs	R	209	224	6.7
randfragment_2038_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000012.12:70054453:70055063:R	cluster_1_node_7_8motifs	R	246	261	4.9
randfragment_2039_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000003.12:84227669:84227953:R	cluster_1_node_7_8motifs	D	182	197	1.6
randfragment_2040_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000015.10:5587464:5587835:D	cluster_1_node_7_8motifs	.	0	0	-1000000.0
randfragment_2041_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000019.10:20261952:20262346:R	cluster_1_node_7_8motifs	D	125	140	1.1
randfragment_2042_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000020.11:2363593:2364086:R	cluster_1_node_7_8motifs	D	213	228	5.4
randfragment_2043_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000010.11:20083112:20083556:D	cluster_1_node_7_8motifs	D	327	342	2.3
randfragment_2044_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000002.12:65758745:65759149:D	cluster_1_node_7_8motifs	R	6	21	4.9
randfragment_2045_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000023.11:123061440:123061878:D	cluster_1_node_7_8motifs	D	80	95	4.2
randfragment_2046_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000022.11:10332492:10333054:D	cluster_1_node_7_8motifs	.	0	0	-1000000.0
randfragment_2047_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000001.11:140494523:140494917:R	cluster_1_node_7_8motifs	.	0	0	-1000000.0
randfragment_2048_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000003.12:161168361:161168953:R	cluster_1_node_7_8motifs	R	302	317	2.1
randfragment_2049_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000008.11:29561566:29562022:R	cluster_1_node_7_8motifs	R	179	194	1.8
randfragment_2050_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000009.12:62297785:62298403:R	cluster_1_node_7_8motifs	R	190	205	3.2
randfragment_2051_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000009.12:81043793:81044452:D	cluster_1_node_7_8motifs	D	124	139	2.6
randfragment_2052_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000008.11:74673954:74674417:D	cluster_1_node_7_8motifs	R	131	146	2.5
randfragment_2053_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000001.11:100604527:100604866:R	cluster_1_node_7_8motifs	D	69	84	2.3
randfragment_2054_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NT_167244.2:1220757:1221078:D	cluster_1_node_7_8motifs	R	159	174	2.4
randfragment_2055_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000009.12:66249815:66250126:R	cluster_1_node_7_8motifs	R	249	264	4.4
randfragment_2056_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000011.10:5769146:5769785:R	cluster_1_node_7_8motifs	R	268	283	4.8
randfragment_2057_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000001.11:139780222:139780762:R	cluster_1_node_7_8motifs	.	0	0	-1000000.0
randfragment_2058_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000024.10:19797664:19798148:D	cluster_1_node_7_8motifs	R	130	145	1.6
randfragment_2059_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000008.11:29502593:29502863:R	cluster_1_node_7_8motifs	D	88	103	3.1
randfragment_2060_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000004.12:73380274:73380782:R	cluster_1_node_7_8motifs	R	40	55	4.2
randfragment_2061_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000008.11:29026355:29026719:D	cluster_1_node_7_8motifs	D	250	265	4.7
randfragment_2062_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000018.10:28259495:28259991:R	cluster_1_node_7_8motifs	D	323	338	3.5
randfragment_2063_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000001.11:203309713:203310082:R	cluster_1_node_7_8motifs	R	266	281	4.3
randfragment_2064_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000015.10:75555248:75555763:R	cluster_1_node_7_8motifs	R	162	177	4.4
randfragment_2065_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000018.10:9481212:9481921:D	cluster_1_node_7_8motifs	D	46	61	4.2
randfragment_2066_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NW_018654717.1:3410049:3410433:D	cluster_1_node_7_8motifs	R	306	321	2.3
randfragment_2067_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000015.10:79891701:79892050:D	cluster_1_node_7_8motifs	R	197	212	2.8
randfragment_2068_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000018.10:39484431:39485174:R	cluster_1_node_7_8motifs	R	73	88	1.2
randfragment_2069_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000003.12:52452419:52452771:D	cluster_1_node_7_8motifs	D	230	245	5.2
randfragment_2070_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000005.10:92688481:92688874:D	cluster_1_node_7_8motifs	R	157	172	1.6
randfragment_2071_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000013.11:5591518:5591897:R	cluster_1_node_7_8motifs	.	0	0	-1000000.0
randfragment_2072_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000004.12:91979703:91980050:R	cluster_1_node_7_8motifs	D	144	159	4.3
randfragment_2073_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000002.12:38618486:38618789:R	cluster_1_node_7_8motifs	D	207	222	5.1
randfragment_2074_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000023.11:76835299:76835658:D	cluster_1_node_7_8motifs	R	199	214	-1.0
randfragment_2075_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000018.10:49219559:49219852:D	cluster_1_node_7_8motifs	D	146	161	3.2
randfragment_2076_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000005.10:80490930:80491355:D	cluster_1_node_7_8motifs	D	369	384	4.2
randfragment_2077_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000002.12:191118553:191118877:R	cluster_1_node_7_8motifs	D	138	153	-0.6
randfragment_2078_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000011.10:40628228:40628543:D	cluster_1_node_7_8motifs	R	102	117	3.1
randfragment_2079_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000014.9:61813704:61814166:R	cluster_1_node_7_8motifs	D	322	337	2.1
randfragment_2080_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000013.11:92267037:92267318:D	cluster_1_node_7_8motifs	D	164	179	2.3
randfragment_2081_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000013.11:61301262:61301660:D	cluster_1_node_7_8motifs	R	322	337	0.6
randfragment_2082_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000001.11:239211333:239211759:D	cluster_1_node_7_8motifs	R	94	109	1.4
randfragment_2083_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000009.12:114630298:114630611:R	cluster_1_node_7_8motifs	R	186	201	2.0
randfragment_2084_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000016.10:57426796:57427261:R	cluster_1_node_7_8motifs	R	227	242	2.3
randfragment_2085_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000016.10:69505835:69506377:D	cluster_1_node_7_8motifs	R	511	526	1.2
randfragment_2086_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000001.11:247808755:247809162:R	cluster_1_node_7_8motifs	R	78	93	6.2
randfragment_2087_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000015.10:41271586:41271882:R	cluster_1_node_7_8motifs	R	60	75	1.1
randfragment_2088_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000005.10:98015261:98015677:R	cluster_1_node_7_8motifs	R	389	404	5.5
randfragment_2089_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000016.10:29320870:29321289:D	cluster_1_node_7_8motifs	R	146	161	3.5
randfragment_2090_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000009.12:15912834:15913180:D	cluster_1_node_7_8motifs	R	196	211	2.0
randfragment_2091_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NW_025791820.1:242408:242881:R	cluster_1_node_7_8motifs	D	43	58	5.0
randfragment_2092_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000003.12:102372642:102373105:R	cluster_1_node_7_8motifs	D	43	58	5.1
randfragment_2093_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000009.12:67807690:67808003:D	cluster_1_node_7_8motifs	R	289	304	4.8
randfragment_2094_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000002.12:206355145:206355612:R	cluster_1_node_7_8motifs	R	103	118	1.8
randfragment_2095_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000017.11:25739174:25739600:D	cluster_1_node_7_8motifs	R	188	203	3.2
randfragment_2096_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000007.14:72525276:72525772:R	cluster_1_node_7_8motifs	D	339	354	5.0
randfragment_2097_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000016.10:88768425:88768815:R	cluster_1_node_7_8motifs	R	307	322	6.0
randfragment_2098_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000004.12:178250279:178250572:D	cluster_1_node_7_8motifs	D	23	38	6.7
randfragment_2099_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000001.11:97612535:97612891:D	cluster_1_node_7_8motifs	D	302	317	1.2
randfragment_2100_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000002.12:85883368:85883729:R	cluster_1_node_7_8motifs	D	161	176	2.2
randfragment_2101_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000024.10:4479771:4480091:R	cluster_1_node_7_8motifs	D	49	64	2.1
randfragment_2102_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000012.12:93160183:93160660:R	cluster_1_node_7_8motifs	R	122	137	1.4
randfragment_2103_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000024.10:26900473:26900798:D	cluster_1_node_7_8motifs	.	0	0	-1000000.0
randfragment_2104_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000023.11:55186200:55186647:D	cluster_1_node_7_8motifs	D	50	65	1.1
randfragment_2105_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000007.14:134661200:134661608:D	cluster_1_node_7_8motifs	R	285	300	2.7
randfragment_2106_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000005.10:26847516:26847936:D	cluster_1_node_7_8motifs	D	271	286	3.3
randfragment_2107_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000012.12:61425896:61426344:D	cluster_1_node_7_8motifs	D	124	139	5.5
randfragment_2108_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000003.12:172314491:172314839:R	cluster_1_node_7_8motifs	D	186	201	0.7
randfragment_2109_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000017.11:63085067:63085521:R	cluster_1_node_7_8motifs	R	39	54	2.6
randfragment_2110_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000009.12:62815497:62815860:D	cluster_1_node_7_8motifs	D	194	209	3.0
randfragment_2111_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000005.10:12096908:12097394:R	cluster_1_node_7_8motifs	R	59	74	6.9
randfragment_2112_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000009.12:130477557:130477932:R	cluster_1_node_7_8motifs	D	168	183	4.8
randfragment_2113_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000004.12:134610327:134611045:R	cluster_1_node_7_8motifs	R	330	345	2.9
randfragment_2114_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000015.10:40724088:40724423:R	cluster_1_node_7_8motifs	R	170	185	0.9
randfragment_2115_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000002.12:5421960:5422451:D	cluster_1_node_7_8motifs	D	445	460	4.3
randfragment_2116_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000001.11:105043868:105044228:D	cluster_1_node_7_8motifs	D	288	303	-0.6
randfragment_2117_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000011.10:15939290:15939664:D	cluster_1_node_7_8motifs	R	309	324	7.7
randfragment_2118_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000019.10:47313462:47313985:D	cluster_1_node_7_8motifs	R	47	62	3.0
randfragment_2119_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000011.10:75899824:75900306:D	cluster_1_node_7_8motifs	D	225	240	3.3
randfragment_2120_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000019.10:32699909:32700218:R	cluster_1_node_7_8motifs	R	12	27	6.1
randfragment_2121_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000002.12:236423540:236423820:D	cluster_1_node_7_8motifs	R	20	35	5.3
randfragment_2122_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000001.11:134526707:134527238:R	cluster_1_node_7_8motifs	.	0	0	-1000000.0
randfragment_2123_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000004.12:183915933:183916524:D	cluster_1_node_7_8motifs	R	205	220	4.4
randfragment_2124_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000009.12:110900965:110901516:D	cluster_1_node_7_8motifs	D	351	366	3.1
randfragment_2125_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000016.10:68108841:68109170:D	cluster_1_node_7_8motifs	D	196	211	5.4
randfragment_2126_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000005.10:24994438:24995214:R	cluster_1_node_7_8motifs	D	24	39	6.7
randfragment_2127_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000022.11:7767879:7768809:R	cluster_1_node_7_8motifs	.	0	0	-1000000.0
randfragment_2128_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000005.10:172769917:172770313:R	cluster_1_node_7_8motifs	D	24	39	5.1
randfragment_2129_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000011.10:59390651:59391272:D	cluster_1_node_7_8motifs	R	570	585	6.0
randfragment_2130_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000017.11:48571033:48571737:D	cluster_1_node_7_8motifs	R	369	384	4.3
randfragment_2131_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000023.11:74278970:74279460:D	cluster_1_node_7_8motifs	R	201	216	6.6
randfragment_2132_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000011.10:119210738:119211270:R	cluster_1_node_7_8motifs	R	135	150	1.7
randfragment_2133_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000012.12:133142464:133142866:R	cluster_1_node_7_8motifs	R	208	223	3.7
randfragment_2134_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000007.14:123954094:123954609:D	cluster_1_node_7_8motifs	D	364	379	10.7
randfragment_2135_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000006.12:40796490:40797018:D	cluster_1_node_7_8motifs	D	165	180	5.3
randfragment_2136_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000004.12:2374397:2374674:R	cluster_1_node_7_8motifs	D	16	31	3.1
randfragment_2137_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000008.11:21583501:21583803:D	cluster_1_node_7_8motifs	R	139	154	10.3
randfragment_2138_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NT_167247.2:2577029:2577544:D	cluster_1_node_7_8motifs	D	134	149	3.1
randfragment_2139_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NT_187552.1:33560:33949:R	cluster_1_node_7_8motifs	D	283	298	6.4
randfragment_2140_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000009.12:98812416:98812784:R	cluster_1_node_7_8motifs	D	252	267	2.1
randfragment_2141_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000004.12:38069997:38070294:D	cluster_1_node_7_8motifs	D	240	255	2.3
randfragment_2142_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000010.11:2346809:2347551:R	cluster_1_node_7_8motifs	D	645	660	3.6
randfragment_2143_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000022.11:36570726:36571061:R	cluster_1_node_7_8motifs	R	133	148	2.1
randfragment_2144_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000003.12:74676725:74677326:D	cluster_1_node_7_8motifs	R	445	460	5.0
randfragment_2145_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000001.11:36460477:36460802:D	cluster_1_node_7_8motifs	D	104	119	1.8
randfragment_2146_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000009.12:69563021:69563383:D	cluster_1_node_7_8motifs	D	83	98	1.8
randfragment_2147_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000003.12:124017001:124017555:R	cluster_1_node_7_8motifs	D	123	138	1.4
randfragment_2148_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000002.12:190389722:190390275:R	cluster_1_node_7_8motifs	D	173	188	1.8
randfragment_2149_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000015.10:4450082:4450548:R	cluster_1_node_7_8motifs	.	0	0	-1000000.0
randfragment_2150_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000013.11:82765787:82766173:R	cluster_1_node_7_8motifs	D	204	219	3.6
randfragment_2151_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000013.11:56389789:56390302:R	cluster_1_node_7_8motifs	R	273	288	3.0
randfragment_2152_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000005.10:86971715:86972186:R	cluster_1_node_7_8motifs	D	202	217	2.1
randfragment_2153_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000002.12:220419716:220420059:D	cluster_1_node_7_8motifs	R	155	170	7.0
randfragment_2154_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000012.12:65663270:65663721:D	cluster_1_node_7_8motifs	D	402	417	4.2
randfragment_2155_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000018.10:15282578:15283042:R	cluster_1_node_7_8motifs	R	109	124	-0.2
randfragment_2156_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000004.12:80706077:80706544:D	cluster_1_node_7_8motifs	D	59	74	1.3
randfragment_2157_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000002.12:205670821:205671271:D	cluster_1_node_7_8motifs	D	63	78	3.3
randfragment_2158_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000007.14:25998346:25998814:D	cluster_1_node_7_8motifs	R	229	244	10.4
randfragment_2159_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000002.12:162114665:162115016:R	cluster_1_node_7_8motifs	D	94	109	1.0
randfragment_2160_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000006.12:107201634:107201975:D	cluster_1_node_7_8motifs	D	275	290	3.9
randfragment_2161_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000008.11:45776990:45777284:R	cluster_1_node_7_8motifs	D	61	76	5.8
randfragment_2162_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000005.10:171412725:171413213:D	cluster_1_node_7_8motifs	D	98	113	4.5
randfragment_2163_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000003.12:70640807:70641204:D	cluster_1_node_7_8motifs	R	4	19	5.9
randfragment_2164_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000006.12:69122676:69123146:R	cluster_1_node_7_8motifs	R	259	274	2.0
randfragment_2165_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000002.12:121177472:121177928:D	cluster_1_node_7_8motifs	D	334	349	1.8
randfragment_2166_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NW_012132915.1:259480:259846:D	cluster_1_node_7_8motifs	R	17	32	1.0
randfragment_2167_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000002.12:184886733:184887141:R	cluster_1_node_7_8motifs	R	198	213	0.5
randfragment_2168_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000019.10:11659973:11660405:R	cluster_1_node_7_8motifs	R	110	125	8.9
randfragment_2169_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000010.11:98183809:98184105:D	cluster_1_node_7_8motifs	R	213	228	2.8
randfragment_2170_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000001.11:133068173:133068531:R	cluster_1_node_7_8motifs	.	0	0	-1000000.0
randfragment_2171_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000003.12:69506701:69507160:D	cluster_1_node_7_8motifs	D	150	165	2.6
randfragment_2172_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NT_113891.3:47236:47760:R	cluster_1_node_7_8motifs	D	496	511	4.4
